Crash ID,CrashDate,CountyName,Fatals,Peds,Persons,State,StateName,TotalVehicles,Crash Date,Latitude,Longitude,Weather,Weather Name,Road Function,Road Function Name,Light Condition,Light Condition Name,Manner of Collision,Manner of Collision Name,Speed Limit,Speed Limit Name,Harmful Event,Harmful Event Name,Drunk Drivers,City,City Name,Functional System,Functional System Name,Work Zone,Work Zone Name
10714,/Date(1666999200000-0400)/,CALHOUN (15),1,1,1,1,Alabama,1,2022-10-28 19:20,33.60706667,-85.834011110,10,Cloudy,,,3,Dark - Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,8,Pedestrian,,2370,OXFORD,4,Minor Arterial,0,None
10715,/Date(1666983600000-0400)/,TUSCALOOSA (125),1,0,3,1,Alabama,2,2022-10-28 15:00,33.28137500,-87.802208330,1,Clear,,,1,Daylight,6,Angle,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,3,Principal Arterial - Other,0,None
10717,/Date(1666977600000-0400)/,MORGAN (103),1,0,4,1,Alabama,2,2022-10-28 13:20,34.37918056,-87.093058330,1,Clear,,,1,Daylight,6,Angle,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,3,Principal Arterial - Other,0,None
10716,/Date(1666998360000-0400)/,MONTGOMERY (101),1,1,1,1,Alabama,1,2022-10-28 19:06,32.30144722,-86.195344440,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,8,Pedestrian,,2130,MONTGOMERY,3,Principal Arterial - Other,0,None
10718,/Date(1667008500000-0400)/,JEFFERSON (73),1,1,3,1,Alabama,2,2022-10-28 21:55,33.50680556,-86.832022220,1,Clear,,,3,Dark - Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,8,Pedestrian,,350,BIRMINGHAM,3,Principal Arterial - Other,0,None
10720,/Date(1667086200000-0400)/,MORGAN (103),1,0,1,1,Alabama,1,2022-10-29 19:30,34.53129722,-86.627983330,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,32,Culvert,,0,NOT APPLICABLE,4,Minor Arterial,0,None
10719,/Date(1666943100000-0400)/,JEFFERSON (73),1,1,2,1,Alabama,2,2022-10-28 03:45,33.45918889,-86.913702780,1,Clear,,,6,Dark - Unknown Lighting,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,8,Pedestrian,,0,NOT APPLICABLE,5,Major Collector,0,None
10721,/Date(1667083500000-0400)/,JEFFERSON (73),1,1,1,1,Alabama,1,2022-10-29 18:45,33.47063889,-86.927069440,10,Cloudy,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,9,Pedalcyclist,,0,NOT APPLICABLE,7,Local,0,None
10722,/Date(1667131080000-0400)/,MONTGOMERY (101),1,0,1,1,Alabama,1,2022-10-30 07:58,32.42428056,-86.284688890,2,Rain,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,42,Tree (Standing Only),,2130,MONTGOMERY,2,Principal Arterial - Other Freeways and Expressways,0,None
10723,/Date(1667151600000-0400)/,AUTAUGA (1),1,0,1,1,Alabama,1,2022-10-30 13:40,32.61918333,-86.734366670,2,Rain,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,42,Tree (Standing Only),,0,NOT APPLICABLE,3,Principal Arterial - Other,0,None
10725,/Date(1650638160000-0400)/,TUSCALOOSA (125),1,0,1,1,Alabama,1,2022-04-22 10:36,33.27652778,-87.132186110,1,Clear,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,42,Tree (Standing Only),,9997,Other,5,Major Collector,0,None
10727,/Date(1665896100000-0400)/,JEFFERSON (73),1,0,2,1,Alabama,2,2022-10-16 00:55,33.50427778,-86.890091670,1,Clear,,,3,Dark - Lighted,1,Front-to-Rear,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,350,BIRMINGHAM,1,Interstate,0,None
10724,/Date(1667222820000-0400)/,MOBILE (97),1,0,2,1,Alabama,2,2022-10-31 09:27,30.70968611,-88.122725000,1,Clear,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,38,Fence,,2100,MOBILE,1,Interstate,0,None
10726,/Date(1665669420000-0400)/,CULLMAN (43),1,0,2,1,Alabama,2,2022-10-13 09:57,34.21509722,-86.892505560,1,Clear,,,1,Daylight,6,Angle,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,830,CULLMAN,3,Principal Arterial - Other,0,None
10728,/Date(1666039080000-0400)/,ST. CLAIR (115),1,0,4,1,Alabama,3,2022-10-17 16:38,33.84923056,-86.312461110,1,Clear,,,1,Daylight,6,Angle,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,1,Interstate,1,Construction
10731,/Date(1666207200000-0400)/,TUSCALOOSA (125),1,0,7,1,Alabama,3,2022-10-19 15:20,33.28061389,-87.106466670,1,Clear,,,1,Daylight,6,Angle,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,5,Major Collector,0,None
10729,/Date(1666116900000-0400)/,LIMESTONE (83),1,0,2,1,Alabama,2,2022-10-18 14:15,34.79841667,-86.850241670,1,Clear,,,1,Daylight,6,Angle,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,7,Local,0,None
10732,/Date(1666154580000-0400)/,MONTGOMERY (101),1,1,1,1,Alabama,1,2022-10-19 00:43,32.39256111,-86.326963890,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,8,Pedestrian,,0,NOT APPLICABLE,1,Interstate,0,None
10730,/Date(1666172100000-0400)/,JACKSON (71),1,0,3,1,Alabama,2,2022-10-19 05:35,34.84086944,-86.040661110,1,Clear,,,2,Dark - Not Lighted,2,Front-to-Front,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,6,Minor Collector,0,None
10733,/Date(1666206480000-0400)/,JEFFERSON (73),1,0,1,1,Alabama,1,2022-10-19 15:08,33.54232500,-86.554491670,1,Clear,,,9,Reported as Unknown,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,42,Tree (Standing Only),,1850,LEEDS,4,Minor Arterial,0,None
10734,/Date(1666291980000-0400)/,BUTLER (13),1,0,2,1,Alabama,2,2022-10-20 14:53,31.84856111,-86.643669440,1,Clear,,,1,Daylight,2,Front-to-Front,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,1460,GREENVILLE,1,Interstate,0,None
10735,/Date(1667633700000-0400)/,MOBILE (97),1,0,3,1,Alabama,2,2022-11-05 03:35,30.49210278,-88.356433330,1,Clear,,,2,Dark - Not Lighted,1,Front-to-Rear,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,1,Interstate,0,None
10736,/Date(1666392000000-0400)/,BALDWIN (3),2,0,3,1,Alabama,2,2022-10-21 18:40,30.95736111,-87.857338890,1,Clear,,,2,Dark - Not Lighted,1,Front-to-Rear,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,5,Major Collector,0,None
10737,/Date(1666403700000-0400)/,BALDWIN (3),1,0,4,1,Alabama,3,2022-10-21 21:55,30.68693056,-88.006752780,10,Cloudy,,,3,Dark - Lighted,7,Sideswipe - Same Direction,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,1,Interstate,0,None
10738,/Date(1666424100000-0400)/,SHELBY (117),1,0,1,1,Alabama,1,2022-10-22 03:35,33.39121667,-86.408919440,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,59,Traffic Sign Support ,,0,NOT APPLICABLE,4,Minor Arterial,0,None
10739,/Date(1666417800000-0400)/,LIMESTONE (83),1,0,2,1,Alabama,1,2022-10-22 01:50,34.78496389,-87.071980560,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,34,Ditch,,0,NOT APPLICABLE,7,Local,0,None
10740,/Date(1666420200000-0400)/,LEE (81),1,1,1,1,Alabama,1,2022-10-22 02:30,32.68672222,-85.320905560,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,9,Pedalcyclist,,2340,OPELIKA,1,Interstate,0,None
10741,/Date(1666452900000-0400)/,WALKER (127),1,0,1,1,Alabama,1,2022-10-22 11:35,33.82013889,-87.065319440,1,Clear,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,42,Tree (Standing Only),,0,NOT APPLICABLE,5,Major Collector,0,None
10742,/Date(1666463400000-0400)/,CONECUH (35),1,0,2,1,Alabama,1,2022-10-22 14:30,31.38001389,-87.315111110,1,Clear,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,5,Fell/Jumped from Vehicle,,2600,REPTON,5,Major Collector,0,None
10743,/Date(1666571880000-0400)/,MONTGOMERY (101),1,0,2,1,Alabama,1,2022-10-23 20:38,32.33733056,-86.299427780,1,Clear,,,3,Dark - Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,1,Rollover/Overturn,,2130,MONTGOMERY,4,Minor Arterial,0,None
10744,/Date(1666564200000-0400)/,BALDWIN (3),1,0,5,1,Alabama,3,2022-10-23 18:30,30.38848056,-87.647511110,1,Clear,,,5,Dusk,6,Angle,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,1210,FOLEY,4,Minor Arterial,0,None
10745,/Date(1662031980000-0400)/,JEFFERSON (73),1,0,2,1,Alabama,2,2022-09-01 07:33,33.54496667,-86.759619440,1,Clear,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,14,Parked Motor Vehicle,,350,BIRMINGHAM,1,Interstate,0,None
10746,/Date(1666564800000-0400)/,CHILTON (21),1,0,5,1,Alabama,2,2022-10-23 18:40,32.78203889,-86.571750000,1,Clear,,,2,Dark - Not Lighted,7,Sideswipe - Same Direction,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,1,Interstate,0,None
10747,/Date(1666738200000-0400)/,JACKSON (71),1,0,1,1,Alabama,1,2022-10-25 18:50,34.59856944,-85.994122220,10,Cloudy,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,35,Embankment,,0,NOT APPLICABLE,3,Principal Arterial - Other,0,None
10748,/Date(1666677600000-0400)/,CLARKE (25),1,0,2,1,Alabama,1,2022-10-25 02:00,31.59348611,-87.942636110,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,42,Tree (Standing Only),,0,NOT APPLICABLE,7,Local,0,None
10749,/Date(1666805400000-0400)/,CULLMAN (43),2,0,4,1,Alabama,2,2022-10-26 13:30,34.23247222,-86.917819440,10,Cloudy,,,1,Daylight,6,Angle,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,3,Principal Arterial - Other,0,None
10751,/Date(1667357100000-0400)/,JEFFERSON (73),1,0,3,1,Alabama,2,2022-11-01 22:45,33.53251389,-86.798691670,1,Clear,,,3,Dark - Lighted,7,Sideswipe - Same Direction,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,350,BIRMINGHAM,1,Interstate,0,None
10750,/Date(1667329200000-0400)/,DEKALB (49),1,0,2,1,Alabama,2,2022-11-01 15:00,34.32651111,-85.846247220,1,Clear,,,1,Daylight,2,Front-to-Front,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,5,Major Collector,0,None
10753,/Date(1667425860000-0400)/,CALHOUN (15),1,2,1,1,Alabama,1,2022-11-02 17:51,33.82735556,-85.763938890,1,Clear,,,5,Dusk,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,8,Pedestrian,,1770,JACKSONVILLE,3,Principal Arterial - Other,0,None
10752,/Date(1667313180000-0400)/,MOBILE (97),1,0,2,1,Alabama,2,2022-11-01 10:33,30.59077778,-88.146377780,1,Clear,,,1,Daylight,6,Angle,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,2100,MOBILE,3,Principal Arterial - Other,0,None
10755,/Date(1667411100000-0400)/,MOBILE (97),1,0,4,1,Alabama,2,2022-11-02 13:45,30.52534444,-88.202336110,1,Clear,,,1,Daylight,2,Front-to-Front,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,3,Principal Arterial - Other,0,None
10754,/Date(1667436720000-0400)/,MOBILE (97),1,1,1,1,Alabama,1,2022-11-02 20:52,30.69691944,-88.124933330,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,8,Pedestrian,,2100,MOBILE,5,Major Collector,0,None
10756,/Date(1667435100000-0400)/,HOUSTON (69),1,0,1,1,Alabama,1,2022-11-02 20:25,31.06790833,-85.375275000,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,59,Traffic Sign Support ,,0,NOT APPLICABLE,7,Local,0,None
10757,/Date(1667478600000-0400)/,LAWRENCE (79),1,0,2,1,Alabama,2,2022-11-03 08:30,34.63736389,-87.408952780,1,Clear,,,1,Daylight,2,Front-to-Front,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,4,Minor Arterial,0,None
10758,/Date(1667452620000-0400)/,HOUSTON (69),1,0,1,1,Alabama,1,2022-11-03 01:17,31.14135000,-85.366686110,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,33,Curb,,0,NOT APPLICABLE,5,Major Collector,0,None
10759,/Date(1667519100000-0400)/,MARSHALL (95),1,0,3,1,Alabama,2,2022-11-03 19:45,34.36395000,-86.368038890,1,Clear,,,2,Dark - Not Lighted,6,Angle,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,4,Minor Arterial,0,None
10760,/Date(1667536800000-0400)/,MADISON (89),1,0,3,1,Alabama,2,2022-11-04 00:40,34.88487778,-86.739130560,1,Clear,,,3,Dark - Lighted,1,Front-to-Rear,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,3,Principal Arterial - Other,0,None
10761,/Date(1667562600000-0400)/,COFFEE (31),1,0,2,1,Alabama,2,2022-11-04 07:50,31.29248611,-85.865455560,1,Clear,,,1,Daylight,6,Angle,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,1030,ENTERPRISE,4,Minor Arterial,0,None
10763,/Date(1667694780000-0400)/,COVINGTON (39),1,0,1,1,Alabama,1,2022-11-05 20:33,31.43884444,-86.233883330,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,35,Embankment,,0,NOT APPLICABLE,7,Local,0,None
10762,/Date(1667637000000-0400)/,TUSCALOOSA (125),1,0,2,1,Alabama,2,2022-11-05 04:30,33.20650833,-87.497575000,2,Rain,,,3,Dark - Lighted,2,Front-to-Front,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,3050,TUSCALOOSA,4,Minor Arterial,0,None
10765,/Date(1667628900000-0400)/,COLBERT (33),1,1,1,1,Alabama,1,2022-11-05 02:15,34.75709444,-87.552038890,10,Cloudy,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,8,Pedestrian,,0,NOT APPLICABLE,4,Minor Arterial,0,None
10767,/Date(1667658120000-0400)/,COOSA (37),1,0,1,1,Alabama,1,2022-11-05 10:22,33.08927778,-86.103088890,1,Clear,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,42,Tree (Standing Only),,0,NOT APPLICABLE,5,Major Collector,0,None
10764,/Date(1667702400000-0400)/,MONTGOMERY (101),1,0,1,1,Alabama,1,2022-11-05 22:40,32.32691111,-86.282491670,99,Reported as Unknown,,,3,Dark - Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,42,Tree (Standing Only),,2130,MONTGOMERY,3,Principal Arterial - Other,0,None
10766,/Date(1667628360000-0400)/,TUSCALOOSA (125),1,0,2,1,Alabama,2,2022-11-05 02:06,33.20956111,-87.571205560,1,Clear,,,3,Dark - Lighted,2,Front-to-Front,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,2260,NORTHPORT,3,Principal Arterial - Other,0,None
10772,/Date(1667852400000-0500)/,MONTGOMERY (101),1,0,1,1,Alabama,1,2022-11-07 15:20,32.35048333,-86.420677780,1,Clear,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,34,Ditch,,0,NOT APPLICABLE,5,Major Collector,0,None
10768,/Date(1667791860000-0500)/,JEFFERSON (73),1,0,1,1,Alabama,1,2022-11-06 22:31,33.62387778,-86.734130560,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,42,Tree (Standing Only),,0,NOT APPLICABLE,3,Principal Arterial - Other,0,None
10769,/Date(1667766060000-0500)/,ESCAMBIA (53),3,0,3,1,Alabama,2,2022-11-06 15:21,31.01588889,-87.226155560,1,Clear,,,1,Daylight,2,Front-to-Front,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,3,Principal Arterial - Other,0,None
10773,/Date(1667916000000-0500)/,DALLAS (47),1,0,4,1,Alabama,3,2022-11-08 09:00,32.44926111,-87.014455560,1,Clear,,,1,Daylight,2,Front-to-Front,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,9997,Other,4,Minor Arterial,0,None
10771,/Date(1667842140000-0500)/,TUSCALOOSA (125),1,0,2,1,Alabama,1,2022-11-07 12:29,33.08593611,-87.692877780,1,Clear,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,42,Tree (Standing Only),,0,NOT APPLICABLE,6,Minor Collector,0,None
10770,/Date(1667730600000-0400)/,JEFFERSON (73),1,1,1,1,Alabama,1,2022-11-06 05:30,33.48871667,-86.824133330,10,Cloudy,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,8,Pedestrian,,350,BIRMINGHAM,1,Interstate,0,None
10775,/Date(1668136980000-0500)/,COLBERT (33),1,0,1,1,Alabama,1,2022-11-10 22:23,34.64875556,-87.529494440,2,Rain,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,34,Ditch,,0,NOT APPLICABLE,5,Major Collector,0,None
10774,/Date(1667951220000-0500)/,MOBILE (97),1,1,2,1,Alabama,2,2022-11-08 18:47,30.75357778,-88.117588890,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,8,Pedestrian,,2550,PRICHARD,3,Principal Arterial - Other,0,None
10776,/Date(1668140700000-0500)/,MARSHALL (95),2,0,4,1,Alabama,1,2022-11-10 23:25,34.48468889,-86.385358330,10,Cloudy,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,42,Tree (Standing Only),,0,NOT APPLICABLE,7,Local,0,None
10777,/Date(1668109500000-0500)/,MONROE (99),1,1,1,1,Alabama,1,2022-11-10 14:45,31.48704444,-87.372241670,1,Clear,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,8,Pedestrian,,0,NOT APPLICABLE,3,Principal Arterial - Other,0,None
10778,/Date(1668219300000-0500)/,MARENGO (91),2,0,2,1,Alabama,2,2022-11-11 21:15,32.08897222,-87.860783330,1,Clear,,,2,Dark - Not Lighted,2,Front-to-Front,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,4,Minor Arterial,0,None
10779,/Date(1668160200000-0500)/,ST. CLAIR (115),1,0,1,1,Alabama,1,2022-11-11 04:50,33.72591944,-86.287244440,2,Rain,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,42,Tree (Standing Only),,0,NOT APPLICABLE,4,Minor Arterial,0,None
10780,/Date(1668147000000-0500)/,CULLMAN (43),3,0,4,1,Alabama,1,2022-11-11 01:10,34.08859167,-86.733430560,10,Cloudy,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,24,Guardrail Face,,0,NOT APPLICABLE,4,Minor Arterial,0,None
10781,/Date(1668314220000-0500)/,MORGAN (103),1,0,4,1,Alabama,1,2022-11-12 23:37,34.58994444,-87.023208330,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,34,Ditch,,890,DECATUR,4,Minor Arterial,0,None
10782,/Date(1668248880000-0500)/,JEFFERSON (73),1,0,2,1,Alabama,2,2022-11-12 05:28,33.60688333,-86.689627780,2,Rain,,,3,Dark - Lighted,6,Angle,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,350,BIRMINGHAM,3,Principal Arterial - Other,0,None
10783,/Date(1668386520000-0500)/,LEE (81),2,0,3,1,Alabama,2,2022-11-13 19:42,32.58842500,-85.459086110,1,Clear,,,2,Dark - Not Lighted,2,Front-to-Front,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,200,AUBURN,1,Interstate,0,None
10785,/Date(1668460800000-0500)/,CULLMAN (43),1,0,1,1,Alabama,1,2022-11-14 16:20,34.11093889,-86.868338890,1,Clear,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,42,Tree (Standing Only),,9997,Other,5,Major Collector,0,None
10784,/Date(1668391860000-0500)/,JEFFERSON (73),1,0,1,1,Alabama,1,2022-11-13 21:11,33.74568333,-86.718233330,10,Cloudy,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,34,Ditch,,0,NOT APPLICABLE,5,Major Collector,0,None
10787,/Date(1668573300000-0500)/,MARSHALL (95),2,0,2,1,Alabama,2,2022-11-15 23:35,34.36360000,-86.368511110,1,Clear,,,2,Dark - Not Lighted,2,Front-to-Front,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,4,Minor Arterial,0,None
10786,/Date(1668488460000-0500)/,CULLMAN (43),1,0,2,1,Alabama,1,2022-11-15 00:01,34.05761667,-86.817288890,2,Rain,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,34,Ditch,,0,NOT APPLICABLE,5,Major Collector,0,None
10789,/Date(1668533700000-0500)/,MONTGOMERY (101),3,0,4,1,Alabama,2,2022-11-15 12:35,32.06625278,-86.302466670,2,Rain,,,1,Daylight,2,Front-to-Front,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,3,Principal Arterial - Other,0,None
10788,/Date(1668441000000-0500)/,MADISON (89),1,0,3,1,Alabama,2,2022-11-14 10:50,34.86015556,-86.517866670,10,Cloudy,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,35,Embankment,,0,NOT APPLICABLE,5,Major Collector,0,None
10792,/Date(1668742080000-0500)/,MORGAN (103),1,0,1,1,Alabama,1,2022-11-17 22:28,34.41038056,-86.703002780,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,42,Tree (Standing Only),,0,NOT APPLICABLE,5,Major Collector,0,None
10791,/Date(1668645600000-0500)/,ST. CLAIR (115),1,0,2,1,Alabama,2,2022-11-16 19:40,33.63743889,-86.397222220,1,Clear,,,2,Dark - Not Lighted,2,Front-to-Front,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,2320,ODENVILLE,5,Major Collector,0,None
10790,/Date(1668551940000-0500)/,BLOUNT (9),1,0,1,1,Alabama,1,2022-11-15 17:39,34.23554722,-86.494366670,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,35,Embankment,,0,NOT APPLICABLE,3,Principal Arterial - Other,0,None
10793,/Date(1668711780000-0500)/,HOUSTON (69),1,0,2,1,Alabama,1,2022-11-17 14:03,31.22841944,-85.426111110,10,Cloudy,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,33,Curb,,930,DOTHAN,3,Principal Arterial - Other,0,None
10794,/Date(1668444900000-0500)/,RUSSELL (113),1,0,7,1,Alabama,3,2022-11-14 11:55,32.42209167,-85.039966670,10,Cloudy,,,1,Daylight,6,Angle,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,3,Principal Arterial - Other,0,None
10795,/Date(1668828600000-0500)/,FRANKLIN (59),2,0,3,1,Alabama,2,2022-11-18 22:30,34.50483611,-87.708558330,1,Clear,,,2,Dark - Not Lighted,2,Front-to-Front,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,5,Major Collector,0,None
10796,/Date(1668748980000-0500)/,MONTGOMERY (101),5,0,6,1,Alabama,2,2022-11-18 00:23,32.32430278,-86.335466670,1,Clear,,,3,Dark - Lighted,2,Front-to-Front,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,2130,MONTGOMERY,1,Interstate,0,None
10798,/Date(1668917040000-0500)/,DALLAS (47),1,0,2,1,Alabama,2,2022-11-19 23:04,32.44120278,-87.140158330,1,Clear,,,2,Dark - Not Lighted,2,Front-to-Front,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,3,Principal Arterial - Other,0,None
10797,/Date(1668840180000-0500)/,JEFFERSON (73),1,1,1,1,Alabama,1,2022-11-19 01:43,33.47581667,-86.924588890,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,8,Pedestrian,,0,NOT APPLICABLE,4,Minor Arterial,0,None
10799,/Date(1668913380000-0500)/,MONTGOMERY (101),1,0,1,1,Alabama,1,2022-11-19 22:03,32.04043056,-86.027686110,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,52,Guardrail End,,0,NOT APPLICABLE,5,Major Collector,0,None
